sn,ResponseID,rating,StartDate,EndDate,genderq,ageq,edu,socpol,ecopol,polpos,polpref
58,"R_3JgXdaaERtJAujY",4,"2020-11-29 23:25:52","2020-11-29 23:37:18",2,34,3,2,2,1,2
58,"R_3g0oG8dCLCZLJzV",7,"2020-11-25 13:52:50","2020-11-25 13:56:07",1,30,5,5,6,2,5
58,"R_3k26frTUcq7ah9a",3,"2020-11-29 19:35:27","2020-11-29 19:37:51",2,42,5,1,1,1,2
58,"R_3kHUJdfJf5KlhPo",4,"2020-11-29 23:25:03","2020-11-29 23:29:19",2,28,5,1,1,3,1
58,"R_3paSIu4d8rbmqNU",6,"2020-11-29 23:26:23","2020-11-29 23:31:41",1,60,5,5,4,1,2
58,"R_6FskKKNrwL8bUZ3",5,"2020-11-29 17:57:22","2020-11-29 18:02:08",2,47,5,4,4,2,5
58,"R_Ck9Ekfpnk7BJejn",7,"2020-11-25 14:54:57","2020-11-25 15:04:31",2,40,6,3,3,1,3
58,"R_NXwPJHZPNzS8CdP",3,"2020-11-29 18:59:06","2020-11-29 19:04:53",2,35,5,2,2,1,2
58,"R_UJtq8tb9bXpJK2R",6,"2020-11-29 23:25:27","2020-11-29 23:27:56",1,26,5,2,2,1,2
58,"R_We3bZm3MfF7M1bP",3,"2020-11-29 21:33:58","2020-11-29 21:38:53",1,41,2,3,4,3,4
58,"R_agVX0MEYaL2h70t",5,"2020-11-29 21:38:50","2020-11-29 21:42:59",2,35,6,3,4,1,2
59,"R_0B1oUzqSRBNClDH",7,"2020-11-29 21:33:02","2020-11-29 21:38:40",1,52,5,5,5,2,5
59,"R_0NWklsw3xsOqZc5",3,"2020-11-25 18:29:21","2020-11-25 18:33:40",1,39,5,4,4,3,3
59,"R_1NdWD2E6Bb65Whl",7,"2020-11-29 19:37:04","2020-11-29 19:44:03",2,46,6,6,5,1,1
59,"R_2CP6a3NHPIJGdV1",3,"2020-11-29 21:34:56","2020-11-29 21:41:02",1,54,6,4,4,2,4
59,"R_2ZWxLtW53hjIc1v",4,"2020-11-29 23:26:45","2020-11-29 23:32:38",1,22,5,4,2,1,2
59,"R_2ruQF8CHf4M1ecp",6,"2020-11-29 21:33:09","2020-11-29 21:36:36",2,26,5,2,1,3,2
59,"R_2uP4rbx7McxsXoC",7,"2020-11-29 19:36:14","2020-11-29 19:40:52",1,41,5,6,6,2,4
59,"R_3EXB8VWfZWLxe1Y",4,"2020-11-29 19:37:48","2020-11-29 19:45:23",1,42,4,6,4,2,4
59,"R_3EZo7X4ZG9DUaH9",4,"2020-11-29 17:59:53","2020-11-29 18:03:55",1,42,5,1,1,1,1
59,"R_3KGV7yTCR7cEsK1",4,"2020-11-29 19:35:27","2020-11-29 19:38:09",1,25,5,4,3,2,6
59,"R_3MAnTwbRhRcT0KV",5,"2020-11-29 17:22:49","2020-11-29 17:28:30",1,62,2,4,4,3,4
59,"R_3O9f4JtwddrtKmG",6,"2020-11-29 17:57:51","2020-11-29 18:03:53",2,64,5,5,4,1,2
59,"R_3fYL8vguBtQcVpQ",4,"2020-11-29 23:27:21","2020-11-29 23:35:41",1,26,5,3,3,1,3
59,"R_3lGmB1CVdrcwxE8",6,"2020-11-29 21:34:22","2020-11-29 21:38:49",2,34,5,1,1,1,1
59,"R_3nPnpsMnorqAFOS",7,"2020-11-29 18:59:32","2020-11-29 19:07:38",2,55,5,2,2,1,2
59,"R_7PXYUblg56QeGel",5,"2020-11-29 23:25:15","2020-11-29 23:37:03",1,33,6,5,5,1,2
59,"R_DqnxtZoOmHNsyQ1",4,"2020-11-29 20:17:35","2020-11-29 20:19:45",1,32,5,6,6,1,1
59,"R_PRO5A6f46V9Pj7r",4,"2020-11-25 19:21:47","2020-11-25 19:25:34",1,28,4,3,4,3,3
59,"R_R3LXAYnGk4Ax2Ux",5,"2020-11-29 23:37:34","2020-11-30 00:03:09",1,25,5,4,3,1,1
59,"R_R3TcuPW8bDQk8V3",4,"2020-11-29 23:25:23","2020-11-29 23:28:54",2,26,4,1,2,1,1
59,"R_SJYISIy9Z0MXr8J",5,"2020-11-29 17:56:36","2020-11-29 18:01:15",1,28,5,3,5,4,4
59,"R_T7WCUkrCM5XafPr",4,"2020-11-29 23:24:58","2020-11-29 23:29:28",1,36,6,2,2,1,1
59,"R_cRPNC3FQtX2rrMZ",7,"2020-11-29 19:54:22","2020-11-29 19:56:23",1,26,5,6,6,1,1
59,"R_pis8QRPMJgmqj1n",6,"2020-11-29 23:26:12","2020-11-29 23:28:17",1,30,6,6,5,1,1
59,"R_xmBObdyxSUBMe5P",6,"2020-11-29 22:25:06","2020-11-29 22:27:49",2,35,6,5,6,1,2
59,"R_yPmb6Q1RW63dMaZ",6,"2020-11-29 23:25:20","2020-11-29 23:39:17",2,42,5,1,2,1,2
60,"R_12mdp7IOcjGqkxH",7,"2020-11-29 23:25:32","2020-11-29 23:29:50",1,32,5,4,4,2,4
60,"R_1LMq0LPreIQKKl4",4,"2020-11-29 18:03:40","2020-11-29 18:05:54",2,40,4,1,1,1,1
60,"R_1LRvXCcVNMfS2Wv",4,"2020-11-25 16:48:19","2020-11-25 16:52:29",1,30,4,6,1,3,3
60,"R_1MYSow7lGsFfVZy",4,"2020-11-29 21:33:18","2020-11-29 21:37:28",1,36,5,3,5,2,4
60,"R_21tWdBPLUa9WECc",6,"2020-11-29 18:57:48","2020-11-29 19:05:02",2,55,3,3,3,3,3
60,"R_27g7X1oDeToGh9e",6,"2020-11-29 23:25:19","2020-11-29 23:32:30",2,23,5,1,1,1,2
60,"R_2VJtCm2lqZ4RrZO",4,"2020-11-29 23:25:34","2020-11-29 23:30:24",2,29,6,3,3,3,3
60,"R_2YVUohpGJ61aN99",6,"2020-11-29 20:20:11","2020-11-29 20:23:09",1,29,5,3,6,2,5
60,"R_2aJq3FGHVTCqAih",4,"2020-11-29 19:35:53","2020-11-29 19:43:34",2,46,6,2,3,1,2
60,"R_2pLceSRYw70T3jB",5,"2020-11-29 19:35:33","2020-11-29 19:39:00",2,33,2,1,1,1,1
60,"R_3LZPI8lkiBMskeb",7,"2020-11-29 19:36:40","2020-11-29 19:48:17",2,21,4,2,3,3,3
60,"R_3PMqSXMlBFsi7bp",5,"2020-11-25 13:58:50","2020-11-25 14:11:55",2,38,6,5,6,2,6
60,"R_6r0Ua2rXI1d6XmN",6,"2020-11-29 21:47:24","2020-11-29 21:53:35",2,59,4,1,2,1,1
60,"R_AsXAt2riEbnmgjT",1,"2020-11-29 19:36:30","2020-11-29 19:40:07",1,47,6,6,6,2,6
60,"R_DI9ZQrpyZYsKkW5",6,"2020-11-29 23:25:32","2020-11-29 23:31:45",1,47,5,5,6,2,6
60,"R_poftAisqHfjYBvH",5,"2020-11-29 19:10:17","2020-11-29 19:14:17",2,25,5,4,5,2,5
60,"R_vACbpeskuF3tcLT",6,"2020-11-30 01:14:36","2020-11-30 01:23:46",1,30,5,6,6,2,6
60,"R_xlv43BVEL7xJ1ER",4,"2020-11-29 19:35:29","2020-11-29 19:39:54",1,26,2,3,4,3,3
61,"R_1FwEoH9jsoNf8yh",4,"2020-11-29 21:34:00","2020-11-29 21:43:22",1,29,2,2,2,1,2
61,"R_1LMq0LPreIQKKl4",6,"2020-11-29 18:03:40","2020-11-29 18:05:54",2,40,4,1,1,1,1
61,"R_1MYSow7lGsFfVZy",4,"2020-11-29 21:33:18","2020-11-29 21:37:28",1,36,5,3,5,2,4
61,"R_1kXQA9nSPiKu0oc",1,"2020-11-29 19:30:41","2020-11-29 19:42:38",2,27,5,4,5,3,3
61,"R_1pyREmfN6sYlxFN",4,"2020-11-29 19:36:12","2020-11-29 19:47:36",2,63,4,5,5,2,5
61,"R_28D1UCtLj7RRzaH",1,"2020-11-29 19:37:04","2020-11-29 19:40:43",2,55,5,3,4,1,3
61,"R_2Pu5hgOMsvO6IaU",5,"2020-11-29 17:56:47","2020-11-29 18:02:04",1,54,5,4,6,2,5
61,"R_2Sq9RSS5bHuQ0XI",5,"2020-11-29 18:08:16","2020-11-29 18:11:03",1,58,5,5,4,2,6
61,"R_2dQ1U7uJ8x2Rx28",6,"2020-11-29 19:37:44","2020-11-29 19:45:36",2,68,6,4,4,2,4
61,"R_2eUKA9bqsD2LP5T",7,"2020-11-29 19:26:15","2020-11-29 19:30:39",1,46,5,6,6,2,5
61,"R_2f3yt2CDCSvK9NL",1,"2020-11-29 19:35:21","2020-11-29 19:43:17",2,54,5,2,2,1,1
61,"R_2rYpnK1NSZ7YsAj",6,"2020-11-25 15:41:42","2020-11-25 15:44:50",1,32,5,4,3,1,2
61,"R_2w0Iy91HZdyuhk1",5,"2020-11-29 19:22:01","2020-11-29 19:24:11",2,37,6,4,3,1,2
61,"R_3J8Fv6FLegMBulf",4,"2020-11-29 18:06:00","2020-11-29 18:11:45",1,45,5,3,4,2,4
61,"R_3LbawdeFljSgb80",4,"2020-11-25 16:33:36","2020-11-25 16:36:48",2,35,5,2,2,1,2
61,"R_3NWbnhZnjpzcdBp",6,"2020-11-25 19:37:53","2020-11-25 19:44:01",1,45,4,3,5,3,3
61,"R_3jfng5iIXeBdn7Z",6,"2020-11-29 17:57:18","2020-11-29 18:04:52",1,37,4,2,3,1,2
61,"R_3nPnpsMnorqAFOS",6,"2020-11-29 18:59:32","2020-11-29 19:07:38",2,55,5,2,2,1,2
61,"R_NXwPJHZPNzS8CdP",5,"2020-11-29 18:59:06","2020-11-29 19:04:53",2,35,5,2,2,1,2
61,"R_rdz5wyTXVaKxYFX",2,"2020-11-29 20:09:56","2020-11-29 20:22:00",1,29,4,3,3,3,4
62,"R_12Gtfka99iwrYDx",6,"2020-11-29 20:43:41","2020-11-29 20:47:23",1,50,5,4,5,2,5
62,"R_1EXUYetzknAIj0c",4,"2020-11-29 19:35:18","2020-11-29 19:38:18",1,31,5,2,4,3,3
62,"R_1HjadSH63IdOyGM",4,"2020-11-29 23:29:07","2020-11-29 23:34:16",1,60,5,4,5,1,3
62,"R_1eWsii7avMrwJMk",4,"2020-11-29 21:33:54","2020-11-29 21:37:40",2,33,4,2,2,1,2
62,"R_1isUaBWE8BqJrsk",4,"2020-11-25 16:16:01","2020-11-25 16:19:58",1,31,2,1,2,1,1
62,"R_1laS6iY2BuY0T6D",2,"2020-11-30 00:01:47","2020-11-30 00:07:03",1,33,5,4,4,2,5
62,"R_1ogPqKcAadKPk3X",6,"2020-11-25 13:48:19","2020-11-25 13:51:14",1,41,5,2,2,1,2
62,"R_2AEbALYwv7mJq9M",5,"2020-11-29 23:25:28","2020-11-29 23:30:18",1,28,4,4,4,3,4
62,"R_2S8ZlJldZr71uxe",5,"2020-11-29 19:40:36","2020-11-29 19:45:35",1,36,5,2,3,3,3
62,"R_2dilJbH5hwc06nG",5,"2020-11-29 21:37:11","2020-11-29 21:45:45",2,33,6,5,4,1,2
62,"R_2rAUT4KdVkGFghA",2,"2020-11-29 18:10:02","2020-11-29 18:15:19",1,25,5,4,5,2,4
62,"R_2zSHyyGwEqkXinw",3,"2020-11-29 21:34:55","2020-11-29 21:38:53",1,25,5,4,4,3,4
62,"R_3JmZ0PjVePIZrdx",7,"2020-11-25 14:15:45","2020-11-25 14:23:49",1,33,5,4,5,2,6
62,"R_3LZPI8lkiBMskeb",7,"2020-11-29 19:36:40","2020-11-29 19:48:17",2,21,4,2,3,3,3
62,"R_3LbawdeFljSgb80",4,"2020-11-25 16:33:36","2020-11-25 16:36:48",2,35,5,2,2,1,2
62,"R_3hGaGR55vcmHkmW",3,"2020-11-29 21:39:34","2020-11-29 21:43:03",1,28,5,3,4,2,4
62,"R_3n00tMVUAtjg7TE",4,"2020-11-29 23:25:33","2020-11-29 23:29:23",2,27,4,2,2,1,2
62,"R_57pU9RwnmRD9tPr",6,"2020-11-29 21:35:17","2020-11-29 21:37:43",1,96,5,6,6,2,6
62,"R_6Jd34HO2ltVk2Ax",7,"2020-11-29 17:24:03","2020-11-29 17:37:00",1,34,5,5,6,2,6
62,"R_YPMymEvnGELtqVP",6,"2020-11-30 00:26:06","2020-11-30 00:37:24",2,53,5,6,5,2,6
62,"R_sR0esifTijvUyFH",3,"2020-11-29 18:59:18","2020-11-29 19:13:22",2,61,4,1,1,1,1
63,"R_20PtRsIkG4h9Yvy",4,"2020-11-29 19:55:54","2020-11-29 19:59:34",1,41,6,1,2,1,2
63,"R_27we8W1rypiUnhe",4,"2020-11-29 23:25:09","2020-11-29 23:29:00",2,64,4,4,4,2,4
63,"R_2DZxAWtUvoHh5n8",7,"2020-11-29 18:07:39","2020-11-29 18:24:02",2,43,3,1,2,1,2
63,"R_2TGIIhx9AZ6VY2K",7,"2020-11-25 15:29:39","2020-11-25 15:34:51",2,51,5,6,6,1,2
63,"R_2ZKdfgAx3z0i5KL",5,"2020-11-29 23:31:19","2020-11-29 23:35:22",2,26,5,5,4,1,2
63,"R_2aqKdVQh1f8gcn4",4,"2020-11-25 16:21:19","2020-11-25 16:24:29",1,33,5,6,5,3,4
63,"R_2cBHI5HotSNG4BD",5,"2020-11-29 18:13:19","2020-11-29 18:19:37",1,26,2,3,4,3,4
63,"R_2eROKijqjSq3nlE",5,"2020-11-29 21:05:22","2020-11-29 21:09:19",1,27,5,1,3,1,2
63,"R_3HiVdABbgpFfEEx",6,"2020-11-29 21:34:54","2020-11-29 21:40:49",2,69,5,4,4,2,4
63,"R_3Jn0tM5NeYaRCl5",5,"2020-11-29 23:34:31","2020-11-29 23:44:07",2,40,4,1,4,1,2
63,"R_3O3ciI6cm0AgZnq",4,"2020-11-29 19:37:23","2020-11-29 19:39:04",1,34,6,3,3,1,3
63,"R_3hhzaA1AE98Bn3L",5,"2020-11-25 15:29:47","2020-11-25 15:33:50",1,37,2,2,1,1,1
63,"R_3mh4V4nYBb5Q0gC",3,"2020-11-25 15:27:39","2020-11-25 15:35:50",2,44,2,4,4,3,4
63,"R_XSUcvbZfcjxBugh",2,"2020-11-29 18:21:51","2020-11-29 18:28:18",1,35,6,4,2,3,4
63,"R_ZHL9g3Ff9dNFp8R",6,"2020-11-29 18:10:51","2020-11-29 18:12:19",1,32,5,4,5,3,4
63,"R_ac4l1itGnKkWzeh",5,"2020-11-25 16:43:43","2020-11-25 16:46:22",1,24,5,4,3,1,2
64,"R_1EWE9WELjLKNFbB",7,"2020-11-30 01:03:28","2020-11-30 01:18:50",1,29,6,2,1,2,5
64,"R_21tWdBPLUa9WECc",6,"2020-11-29 18:57:48","2020-11-29 19:05:02",2,55,3,3,3,3,3
64,"R_24cpzmriAuklhMJ",6,"2020-11-29 19:00:58","2020-11-29 19:06:06",1,30,5,4,5,2,4
64,"R_2D8CxZphtW7TjJA",6,"2020-11-30 00:43:11","2020-11-30 00:54:45",1,41,5,6,6,2,6
64,"R_2Tt92jgITMQ2eC0",5,"2020-11-29 19:38:18","2020-11-29 19:48:02",2,63,2,5,2,1,1
64,"R_2dRq5BT7TFQA7ED",7,"2020-11-29 20:58:47","2020-11-29 21:45:41",2,46,5,2,2,1,2
64,"R_2f1l92VzdHrw4iP",2,"2020-11-25 14:56:12","2020-11-25 15:15:05",1,31,4,3,3,3,3
64,"R_2rJf8uFXvM7uLYL",4,"2020-11-30 00:27:26","2020-11-30 00:41:46",1,37,5,6,5,2,6
64,"R_2xLez8WEIcWQ2XU",6,"2020-11-29 21:40:47","2020-11-29 21:43:39",2,48,5,6,5,1,2
64,"R_3LZPI8lkiBMskeb",6,"2020-11-29 19:36:40","2020-11-29 19:48:17",2,21,4,2,3,3,3
64,"R_3PChleC01jycUOj",5,"2020-11-29 19:22:57","2020-11-29 19:27:36",1,39,6,5,4,1,2
64,"R_3fYL8vguBtQcVpQ",7,"2020-11-29 23:27:21","2020-11-29 23:35:41",1,26,5,3,3,1,3
64,"R_3g0oG8dCLCZLJzV",7,"2020-11-25 13:52:50","2020-11-25 13:56:07",1,30,5,5,6,2,5
64,"R_3mkHnhBfAHmLds6",5,"2020-11-29 18:27:33","2020-11-29 18:32:48",1,60,5,5,4,4,4
64,"R_8qSFuS232Y7ewqB",7,"2020-11-29 19:37:32","2020-11-29 19:57:11",2,40,5,3,4,1,1
64,"R_NXwPJHZPNzS8CdP",3,"2020-11-29 18:59:06","2020-11-29 19:04:53",2,35,5,2,2,1,2
64,"R_emks6tXA7rMDLPP",6,"2020-11-29 23:25:48","2020-11-29 23:30:12",2,43,6,5,6,2,6
64,"R_pG9UyQRNSF4QXRL",4,"2020-11-29 19:35:53","2020-11-29 19:43:54",2,63,5,1,1,1,1
64,"R_sR0esifTijvUyFH",4,"2020-11-29 18:59:18","2020-11-29 19:13:22",2,61,4,1,1,1,1
64,"R_yPmb6Q1RW63dMaZ",5,"2020-11-29 23:25:20","2020-11-29 23:39:17",2,42,5,1,2,1,2
65,"R_1Cmddf2Zdntsmtd",5,"2020-11-29 23:25:05","2020-11-29 23:30:23",2,47,4,5,4,2,5
65,"R_1IctsimTQuPUlsF",4,"2020-11-29 21:34:34","2020-11-29 21:40:35",2,45,6,6,6,2,5
65,"R_1duWGVTrgNkNx1v",4,"2020-11-29 21:33:49","2020-11-29 21:40:46",2,71,6,2,3,3,3
65,"R_1eDCkvcSb3b5ZmZ",7,"2020-11-29 17:58:40","2020-11-29 18:04:20",2,37,6,1,1,1,1
65,"R_2S2LcWGpewanC3G",5,"2020-11-29 20:13:50","2020-11-29 20:20:57",1,52,5,2,2,1,2
65,"R_2X1ELN5BJrGu3GJ",6,"2020-11-29 17:57:28","2020-11-29 18:00:45",2,29,5,6,6,2,6
65,"R_2YnXmiLhIhKp30y",5,"2020-11-29 23:50:30","2020-11-29 23:54:26",1,25,5,4,4,1,2
65,"R_2azVCt9OfzaxEgC",7,"2020-11-25 14:15:17","2020-11-25 14:21:02",2,32,5,5,6,2,6
65,"R_2b2HDoKz6ZCLRpy",6,"2020-11-29 22:02:58","2020-11-29 22:10:17",1,30,6,5,4,3,5
65,"R_3NVWRcLIN9DFwFX",4,"2020-11-29 19:37:25","2020-11-29 19:45:24",2,51,2,4,5,2,4
65,"R_3RwjMz1IkFYxqvZ",4,"2020-11-25 15:29:16","2020-11-25 15:43:28",2,49,5,4,3,1,2
65,"R_427hBukzZjIKlih",6,"2020-11-29 23:25:40","2020-11-29 23:37:15",2,67,4,1,1,1,2
65,"R_5A83zXgAGBSmOS5",7,"2020-11-29 19:40:32","2020-11-29 19:43:09",2,38,4,4,4,2,4
65,"R_UJtq8tb9bXpJK2R",4,"2020-11-29 23:25:27","2020-11-29 23:27:56",1,26,5,2,2,1,2
65,"R_vUqeOlKkvv7nenf",4,"2020-11-29 17:56:45","2020-11-29 18:01:15",2,66,5,2,3,1,1
65,"R_xmBObdyxSUBMe5P",6,"2020-11-29 22:25:06","2020-11-29 22:27:49",2,35,6,5,6,1,2
66,"R_1DU7NXmZN0qJ4Eo",6,"2020-11-25 16:22:48","2020-11-25 16:31:04",1,39,4,4,4,3,3
66,"R_1LhDRKflS8pSwho",1,"2020-11-25 14:27:04","2020-11-25 14:29:06",1,32,5,5,5,2,4
66,"R_1Lke8sjJRYjDBU0",6,"2020-11-29 21:34:11","2020-11-29 21:37:52",1,48,5,1,2,3,3
66,"R_1NFhag4mphNMqv4",5,"2020-11-30 00:47:56","2020-11-30 00:52:22",2,35,6,2,3,1,2
66,"R_1g0fgJzCBc2ovKF",5,"2020-11-25 15:27:50","2020-11-25 15:31:29",2,32,5,1,1,1,1
66,"R_1gd8faKIdN2yuOZ",6,"2020-11-29 19:35:31","2020-11-29 19:54:35",1,62,5,5,6,1,2
66,"R_1r09hB8wbl89d2X",3,"2020-11-29 17:20:54","2020-11-29 17:44:12",1,30,5,2,3,3,3
66,"R_2ByVVJ1DZuhCsTK",5,"2020-11-29 19:38:11","2020-11-29 19:41:10",1,39,6,1,4,1,2
66,"R_2CVoVnNreSZ2szn",5,"2020-11-25 19:18:24","2020-11-25 19:24:24",1,30,5,5,5,2,5
66,"R_2OT4wYCxu0mxoo6",3,"2020-11-29 21:42:35","2020-11-29 21:47:02",1,21,4,2,2,1,2
66,"R_2R39P4QRs2voUCi",5,"2020-11-29 21:32:47","2020-11-29 21:35:53",2,41,6,2,3,1,2
66,"R_2TGIIhx9AZ6VY2K",7,"2020-11-25 15:29:39","2020-11-25 15:34:51",2,51,5,6,6,1,2
66,"R_2YR18y9UyRcsHrs",5,"2020-11-29 18:58:07","2020-11-29 19:01:33",1,22,4,2,2,1,2
66,"R_2aS7Anb0S6lPreJ",6,"2020-11-29 23:26:28","2020-11-29 23:33:23",1,51,5,4,4,1,3
66,"R_2ciHoMs28vQ6VOs",6,"2020-11-25 15:31:02","2020-11-25 15:35:40",1,29,5,5,4,1,1
66,"R_339XCNMNhJmVIob",7,"2020-11-29 19:01:57","2020-11-29 19:07:21",1,34,5,6,3,1,3
66,"R_427hBukzZjIKlih",7,"2020-11-29 23:25:40","2020-11-29 23:37:15",2,67,4,1,1,1,2
66,"R_57Ic8FGEk1oIitz",6,"2020-11-29 21:32:56","2020-11-29 21:37:58",2,38,5,2,2,2,5
66,"R_C33NPe2Pop4Tqlb",6,"2020-11-29 21:33:42","2020-11-29 21:38:46",1,58,6,2,2,1,1
66,"R_VOo1qHY94hPYgiB",6,"2020-11-29 23:25:11","2020-11-29 23:29:41",1,29,4,2,2,1,2
66,"R_etCWuUya8Wodr4R",6,"2020-11-29 20:37:25","2020-11-29 20:39:04",1,30,5,4,4,1,1
66,"R_rj5FJYmwmVw0zHr",5,"2020-11-29 21:34:54","2020-11-29 21:38:09",1,28,6,5,4,2,5
67,"R_1isUaBWE8BqJrsk",4,"2020-11-25 16:16:01","2020-11-25 16:19:58",1,31,2,1,2,1,1
67,"R_1mEgCzOzFFDJsll",6,"2020-11-25 15:30:46","2020-11-25 15:35:05",1,36,5,1,1,1,1
67,"R_1rGPNjBwTAcUNWi",4,"2020-11-29 21:33:12","2020-11-29 21:36:44",1,54,5,1,3,1,2
67,"R_2CqOkiMsY7eauZI",4,"2020-11-29 21:32:52","2020-11-29 21:37:05",1,33,5,1,4,3,1
67,"R_2DRIvDeVVuqcodH",7,"2020-11-29 19:36:38","2020-11-29 19:40:10",1,33,6,1,1,1,1
67,"R_2EE0p0gSucLP3pb",6,"2020-11-29 21:37:52","2020-11-29 22:10:05",2,25,5,5,6,1,2
67,"R_2OTKScYm8gKKpwz",2,"2020-11-29 23:27:47","2020-11-29 23:34:51",1,28,5,1,1,1,1
67,"R_2dQ1U7uJ8x2Rx28",5,"2020-11-29 19:37:44","2020-11-29 19:45:36",2,68,6,4,4,2,4
67,"R_2eROKijqjSq3nlE",5,"2020-11-29 21:05:22","2020-11-29 21:09:19",1,27,5,1,3,1,2
67,"R_2rCkhxWt99AoDqP",5,"2020-11-29 19:35:51","2020-11-29 19:39:09",2,35,4,3,3,2,4
67,"R_2uUnRJkgGphMFZY",4,"2020-11-29 23:38:37","2020-11-29 23:44:06",1,22,5,5,5,2,4
67,"R_3ETiVfoyDYpqZ31",4,"2020-11-29 19:25:50","2020-11-29 19:29:53",1,23,5,2,2,1,3
67,"R_3EXB8VWfZWLxe1Y",1,"2020-11-29 19:37:48","2020-11-29 19:45:23",1,42,4,6,4,2,4
67,"R_3JgXdaaERtJAujY",2,"2020-11-29 23:25:52","2020-11-29 23:37:18",2,34,3,2,2,1,2
67,"R_3R8uQDkCQctaSbR",5,"2020-11-25 18:24:28","2020-11-25 18:40:56",1,27,5,2,3,1,2
67,"R_3lAD7TnhSc2fjqw",7,"2020-11-29 23:25:44","2020-11-29 23:28:25",2,59,5,6,5,2,6
67,"R_3m4BQLTeRbLBnj0",6,"2020-11-29 23:25:17","2020-11-29 23:28:36",1,35,2,3,5,2,4
67,"R_BAqtSIJEJknb8Hf",2,"2020-11-25 19:30:56","2020-11-25 19:40:19",1,57,5,5,5,2,5
67,"R_XYZW7INWqhOLdhn",5,"2020-11-29 18:04:07","2020-11-29 18:09:48",1,52,5,5,5,1,2
67,"R_cMhIoFR2z07zgJP",6,"2020-11-29 18:54:12","2020-11-29 18:56:25",2,35,6,5,4,2,5
68,"R_1dLzNLiR42BVFj4",4,"2020-11-25 15:32:21","2020-11-25 15:34:31",1,42,6,5,4,1,2
68,"R_1qaY7O1uOKviVmJ",2,"2020-11-29 17:56:33","2020-11-29 17:58:47",1,27,5,1,1,1,2
68,"R_22P9XBw2nLuuTBd",5,"2020-11-25 17:23:53","2020-11-25 17:25:54",1,28,5,4,5,1,2
68,"R_2R39P4QRs2voUCi",7,"2020-11-29 21:32:47","2020-11-29 21:35:53",2,41,6,2,3,1,2
68,"R_2TpCGCd3DBECtB2",5,"2020-11-29 21:36:15","2020-11-29 21:40:04",2,37,6,4,5,1,1
68,"R_2XpTteUdTXX6mcM",5,"2020-11-29 17:57:41","2020-11-29 18:03:06",1,31,2,1,1,3,3
68,"R_2fvuvFrHKvbzQDN",3,"2020-11-29 19:40:30","2020-11-29 19:47:15",2,32,5,2,5,3,3
68,"R_2rYpnK1NSZ7YsAj",5,"2020-11-25 15:41:42","2020-11-25 15:44:50",1,32,5,4,3,1,2
68,"R_2ruQF8CHf4M1ecp",7,"2020-11-29 21:33:09","2020-11-29 21:36:36",2,26,5,2,1,3,2
68,"R_2wHy85v6YmJ03Ho",4,"2020-11-29 19:35:25","2020-11-29 19:38:45",1,31,6,5,6,2,5
68,"R_3fir7shaKPEORjw",6,"2020-11-25 15:49:56","2020-11-25 16:08:37",1,48,5,4,5,1,4
68,"R_4HHTDH5Sl79RDY5",5,"2020-11-29 22:20:21","2020-11-29 22:23:13",1,35,5,5,5,1,1
68,"R_8BSIDSJtTI1vvFL",5,"2020-11-29 17:52:51","2020-11-29 18:06:51",1,28,6,5,4,1,2
68,"R_PYg9Wu9hwVPtsul",6,"2020-11-29 21:36:39","2020-11-29 21:46:17",1,24,4,2,2,1,2
68,"R_XYPL1GymLEQeXVD",5,"2020-11-25 15:35:13","2020-11-25 15:37:58",2,49,4,5,5,2,6
68,"R_plzB41bWQ9bDMm5",5,"2020-11-29 23:26:03","2020-11-29 23:32:22",1,59,5,3,4,3,3
68,"R_vcYr0ifevhFu9oZ",4,"2020-11-30 00:26:14","2020-11-30 00:32:09",2,48,5,4,5,1,2
68,"R_vdddxLwM3IlSYrn",1,"2020-11-29 21:33:10","2020-11-29 21:57:52",2,42,6,3,3,3,3
68,"R_vrIaJB0EsLLan5v",3,"2020-11-29 21:36:11","2020-11-29 21:42:27",1,25,4,3,3,3,4
69,"R_1P0sjqRR91YsaCS",3,"2020-11-25 13:51:44","2020-11-25 14:02:13",2,35,5,4,4,3,3
69,"R_1gd8faKIdN2yuOZ",6,"2020-11-29 19:35:31","2020-11-29 19:54:35",1,62,5,5,6,1,2
69,"R_25uxmr7PgUTe5Vb",3,"2020-11-29 21:33:46","2020-11-29 21:57:13",2,25,5,3,3,1,2
69,"R_2AEbALYwv7mJq9M",1,"2020-11-29 23:25:28","2020-11-29 23:30:18",1,28,4,4,4,3,4
69,"R_2YR18y9UyRcsHrs",3,"2020-11-29 18:58:07","2020-11-29 19:01:33",1,22,4,2,2,1,2
69,"R_2pLceSRYw70T3jB",5,"2020-11-29 19:35:33","2020-11-29 19:39:00",2,33,2,1,1,1,1
69,"R_2wt0Na46oMNIJ8F",5,"2020-11-29 21:41:29","2020-11-29 21:44:17",1,32,6,4,5,1,3
69,"R_2zjaEInP523LJjF",5,"2020-11-29 23:41:18","2020-11-29 23:45:22",1,27,5,5,5,1,2
69,"R_33gs0q4hECyozjm",3,"2020-11-29 19:35:33","2020-11-29 19:39:02",1,32,5,1,4,1,3
69,"R_3JgXdaaERtJAujY",2,"2020-11-29 23:25:52","2020-11-29 23:37:18",2,34,3,2,2,1,2
69,"R_3NVWRcLIN9DFwFX",4,"2020-11-29 19:37:25","2020-11-29 19:45:24",2,51,2,4,5,2,4
